,sentence_id,grela_source,grela_id,author,title,not_before,not_after,lagt_tlg_epithet,lagt_genre,lagt_provenience,noscemus_place,noscemus_genre,noscemus_discipline,title_short,emlap_noscemus_id,place_publication,place_geonames,author_viaf,title_viaf,date_random,token_count,text
346,lagt_tlg4102.tlg003_1985,lagt,lagt_tlg4102.tlg003,Catenae (Novum Testamentum),Supplementum et varietas lectionis ad commentarium Chrysostomi in evangelium sancti Matthaei,501.0,600.0,[],[],christian,,,,,,,,,,585.0,16658,"Διά τούτων τήν πραότητα αὐτοῦ καί τήν δύναμιν τήν ἄφατον ἀνυμνῶν, καί ὅτι θύραν τοῖς ἔθνεσιν ἀνοίγνυσιν μεγάλην καί ἐνεργῆ. καί τά καταληψόμενα τούς Ἰουδαίους προλέγει κακά, καί δείκνυσιν αὐτοῦ τήν ὁμόνοιαν τήν πρός τόν Πατέρα. , . οὐκ ἐπετίμησεν. , . μετ’ εὐκολίας. , . μερισθεῖσα οὐ σταθήσεται, καί πόλις καί οἰκία ἐάν σχισθῇ ταχέως διαλύεται. , . Ἀπ’. λέγει. οὐκ εἶπεν δέ οἱ μαθηταί μου ἐκβάλλουσιν, οὐδέ οἱ Ἀπόστολοι, ἀλλ’ “ οἱ υἱοί ὑμῶν,” ἵνα εἰ μέν βουληθῶσιν ἐπανελθεῖν πρός τήν αὐτήν ἐκείνοις εὐγένειαν, πολλήν ἐντεῦθεν λάβωσιν τήν ἀφορμήν. εἰ δέ ἀγνωμονοῦσιν, καί τοῖς αὐτοῖς ἐπιμένουσιν, μηδέ ἀναίσχυντον λοιπόν πρόφασιν ἔχουσιν εἰπεῖν. , . ὁ πεπορνευκώς. . ἔπασχον. , . καταισχύνει αὐτούς καί ἐν τούτῳ πάλιν· πάντα δέ ποιεῖ, διορθώσασθαι αὐτούς βουλόμενος. , . διέβαλλον φ. . μή κακηγορεῖν. Καλεῖ δέ αὐτούς γεννήματα ἐχιδνῶν, ἐπειδή ἐπί τοῖς προγόνοις μέγα ἐφρόνουν. διά τοῦτο οὖν τῆς μέν πρός τόν Ἀβραάμ ἐξέβαλεν αὐτούς συγγενείας, δίδωσιν δέ αὐτούς προγόνους ὁμοτρόπους. καίπερ τοιούτων προγόνων ὄντες πονηρῶν. καί διάνοιαν κέκτησθε πονηράν φθεγγόμενοι. “ἐκ γάρ τοῦ περισσεύματος τῆς “ καρδίας,” φησίν “τό στόμα λαλεῖ.” δείκνυσιν δέ καί ἐνταῦθα πάλιν τοῦτο εἰπών τήν αὐτοῦ θεότητα γινώσκουσαν τά ἀπόρρητα, καί ὅτι οὐχί ῥημάτων μόνον, ἀλλά καί πονηρῶν ἐννοιῶν δώσουσι δίκην, καί ὅτι οἶδεν αὐτά ὡς Θεός· λέγει δέ ὅτι καί ἀνθρώποις δυνατόν ταῦτα εἰδέναι. φύσεως γάρ ἀκολουθία τοῦτο, τό ὑπερβλυζούσης ἔνδον τῆς πονηρίας ἐκχεῖσθαι ἔξω διά τοῦ στόματος τά ῥήματα. ὥστε ὅταν ἀκούσῃς ἀνθρώπου πονηρά φθεγγομένου, μή τοσαύτην νόμιζε μόνον πονηρίαν ἐγκεῖσθαι αὐτῷ ὅσην τά ῥήματα δείκνυται, ἀλλά πολλῷ πλειόνα στοχάζου εἶναι τήν πηγήν. τό γάρ ἔξωθεν λεγόμενον τό περιττόν ἐστιν τοῦ ἔνδον· καί μή νομίσῃς, φησίν, ἐπί τῆς πονηρίας τοῦτο γίνεσθαι μόνον, καί γάρ καί ἐπί τῆς ἀγαθότητος τοῦτο συμβαίνει, μᾶλλον δέ καί μειζόνως. πλείω γάρ τῶν ἔξωθεν ῥημάτων ἡ ἔνδον ἀρετή. ὁ ἀγαθός γάρ φησι, ἄνθρωπος ἐκ τ. ἄγ. θ. κ. τ. ἑ. θησαυρόν δέ λέγει τό πλῆθος ἐνδεικνύμενος. , . καταδικασθησόμεθα. . ἐξενέγκει. , . διαλέγεσθαι καί πάντα ὅσα εἰς τήν ἡμετέραν συντελεῖ ψυχικήν σωτηρίαν συμβασιλεύειν ἑαυτοῖς καί ὑποτίθεσθαι. ἀψεύδης γάρ ἐστιν ἡ τοῦ δεσπότου ἡμῶν καί Θεοῦ Ἰησοῦ Χριστοῦ δικαία ἀπόφασις, ὅτι ἐκ τῶν λόγων ἡμῶν τήν ψῆφον ἐξοίσει. , . συνετράφησαν. . φρικωδεστάτων. , . τοῦ γάρ προφήται ἀνελεῖν πολλῷ μεῖζον καί ἀσύγκριτον τό καί αὐτόν τόν δεσπότην. , . βουλομένην. , . τίνος χάριν ἐκάθισεν παρά τήν θάλασσαν διδάσκων καί εἰς τό πλοῖον εἰσῆλθεν; βουλόμενος μετά ἀκριβείας τήν διδασκαλίαν ποιεῖσθαι, καί μηδένα ἐᾶσαι κατά νώτου αὐτοῦ, ἀλλά πάντας ἐξ ἐναντίας εἶναι. , . βλάστην. , . μή ζητοῦντος. , . ἀνθρώπῳ σπείροντι. , . ἐπικρεμνᾶ. . συσκιάζουσιν ἑαυτούς. , . ἐχθρόν δέ ἄνθρωπον τόν διάβολον καλεῖ διά τήν εἰς ἀνθρώπους βλάβην. ἡ μέν γάρ ἐπηρεία καθ’ ἡμῶν, ἡ δέ ἀρχή τῆς ἐπηρείας οὐκ ἀπό τῆς εἰς ἡμᾶς ἐπηρείας. ἀλλά ἀπό τῆς εἰς Θεόν ἔχθρας ἐγένετο. ὅθεν δῆλον ὅτι μᾶλλον ὁ Θεός ἡμᾶς φιλεῖ, ἥ ἡμεῖς ἑαυτούς. . . Β. . . , . ἐχθρῶς. , . πολ. ἔμελλεν ἄσπονδος ε. τ. οἰκ. εἰσάγεσθαι. , . κατασφάττειν. , . τοῦτον. . τά μυστήρια. . παρῆκεν. , . ἀλλά καί ἀναπλοῖ. , . Τί δέ δηλοῖ. , . ἡλίκη. , . οὗτος ἦν. . τήν γλ. ἐκείνην σιγῶσαν. , . κατέπεμψεν, καί τήν ἀναίσχυντον ἐκείνην κατέφλεξεν. , . ᾠκονομηθέντα. , . πάρεργον. . πολυτελείας. , . χειμῶνος καί ἡ ὄψις αὐτούς ἐθορύβησεν τοῦ χειμῶνος οὐχ ἧττον. , . ἀγάπης μόνον. , . μή πίστει ὄντας ἐγγ. . ἐμβολή. , . φῦλ’. ἐντολάς, τ. δέ τοῦ Θεοῦ παραβαίνεσθαι. , . τό μή νίπτεσθαι. , . τόν τῶν πρ. βεβαιώσῃ νόμον. οὐδ’ αὖ πάλιν κατηγορεῖ τῶν πρεσβυτέρων ὡς παράν. , . νοήσατε, διανάστητε. , . ἀφίησιν. , . κραζούσης. , . αὐτῆς. . ἐπεδείξατο. . ἐκκόψει. , . ποιήση. . ἐννοεῖν. , . μήτε πλείω γενέσθαι ἀφεῖναι τά λείψανα. , . κατενέγκαι. . λύσας καί νεκρούς ἀναστήσας. , . διατηρήσεις. . ἐπετίμα. . παρατηρήσεων. , . προελθόντα. , . οὐ βιάζομαι οὐδέ ἀναγκάζω. . ἐρχέσθω. , . διαφυγεῖν. , . τῶν προφητῶν. . οὐ μόνον δέ διά τάς. , . οὐδένα φοβ. . περιεκ. σφοδρῶς. , . ἐκείνης. . ἀπειλή. , . φῶς ἄκρατον. . ᾔδει ὅτι μετά ταῦτα οὔτε ἔμελλον σκανδαλίζεσθαιοὔτε οἱ Ἀπ’. , . φησι γάρ, οὕτως. , . ἀπήλαυεν. . οὐδέ γάρ ἐστι. , . διατρίβομεν. . ἀντείχοντο. , . ὡς περί ἀνθρ. . παρά τ. ἀρχ’. . τόν ἐν τῷ. , . ἔφη . . . . βυθῶν ἐκείνων. , . τ. στατῆρα, ἀλλά θείας δυνάμεως καί ἀπορρήτου. , . ὅτι διατί τόν Π. ἠμ’. προετίμησας. , . τἀπ’.. τινα. . ὁρίζω. . εὐκαταφρονήτους. , . Διατί ταλανίζων τό οὐαί τέθεικεν. , . ἐλθεῖν τ. σκ. πῶς δυνατόν ταῦτα διαφυγεῖν. ἐπειδή εἰ καί εἶπεν ὅτι ἀνάγκη ἐλθεῖν τά σκάνδαλα, οὐ τ. αὔθ’. , . καί τῆς ἐλ. . τά σκάνδαλα ἄγει. , . πεπλανημένον. . τῶν οὐρανῶν. , . ἀγωνιζέσθω. . ἐκέρδανας. , . ὅσῳ γάρ ἄν. . τῆς μεγίστης. , . καταδεδικασμένοι. ἀκουέτωσαν οἱ κέρδεσιν ἐπιπηδῶν. τες ἀδίκοις καί μή παυόμενοι. . παραμυθούμενος. , . ὅ . . . ."
347,lagt_tlg2018.tlg023_1189,lagt,lagt_tlg2018.tlg023,Eusebius,Generalis elementaria introductio (= Eclogae propheticae),325.0,339.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,329.0,60682,ἔδεται ἔθνη ἐχθρῶν αὐτοῦ·
348,lagt_tlg4102.tlg038_10853,lagt,lagt_tlg4102.tlg038,Catenae (Novum Testamentum),Catena In Epistulam Ad Hebraeos,501.0,600.0,[],[],christian,,,,,,,,,,522.0,186976,κάθου ἐκ δεξιῶν μου ἕως ἅν θῶ τούς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου.
349,lagt_tlg4090.tlg001_37857,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,δωκε γάρ ἡμῖν ὁ Κύριος ἡμῶν Ἰησοῦς Χριστός “πατεῖν “ἐπάνω ὄφεων καί σκορπίων καί ἐπί πᾶσαν τήν δύναμιν τοῦ “ἐχθροῦ.
350,lagt_tlg2042.tlg074_588,lagt,lagt_tlg2042.tlg074,Origen,Excerpta in Psalmos [Dub.],208.0,220.0,['Theologici'],[],christian,,,,,,,,,,208.0,10647,"ὅταν οἱ ἐχθροὶ ἡμῶν δαίμονες διὰ τῆς ἁμαρτίας τὰ ὀστᾶ ἡμῶν συντρίψωσι, τουτέστι τὰς τῆς ψυχῆς δυνάμεις· E"
351,lagt_tlg2022.tlg011_1071,lagt,lagt_tlg2022.tlg011,Gregory of Nazianzus,De Spiritu Sancto (Orat. 31),329.0,390.0,['Theologici'],[],christian,,,,,,,,,,386.0,13133,"ἠρνήσω θεότητα, καί προδέδωκας τοῖς ἐχθροῖς τό ζητούμενον."
352,lagt_tlg4102.tlg001_3814,lagt,lagt_tlg4102.tlg001,Catenae (Novum Testamentum),Catena In Matthaeum,501.0,600.0,[],[],christian,,,,,,,,,,581.0,94631,"ὅμως δέ καί αὐτήν τήν ἐπιτίμησιν μετά τῆς αὐτῷ προσηκούσης ἐπιεικείας ποιεῖται· παιδεύων ἡμᾶς πράους εἶναι τοῖς ἐχθροῖς,"
353,lagt_tlg0555.tlg001_1202,lagt,lagt_tlg0555.tlg001,Clement of Alexandria,Προτρεπτικὸς πρὸς Ἕλληνας,195.0,195.0,['Theologici'],[],christian,,,,,,,,,,195.0,28284,""" οἱ γὰρ ἐχθροὶ κυρίου χοῦν λείξουσι, "" φησίν    ἀνανεύσατε τῆς γῆς εἰς αἰθέρα, ἀναβλέψατε εἰς οὐρανόν, θαυμάσατε , παύσασθε καραδοκοῦντες τῶν δικαίων τὴν πτέρναν καὶ "" τὴν ὁδὸν τῆς ἀληθείας "" ἐμποδίζοντες·"
354,lagt_tlg4090.tlg001_38244,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,καί ἐξαίρων αὐτός τούς ἐχθρούς αὐτοῦ
355,lagt_tlg0031.tlg005_49,lagt,lagt_tlg0031.tlg005,Luke (the evangelist),New Testament - Acts,80.0,90.0,[],[],christian,,,,,,,,,,85.0,20762,"οὐ γὰρ Δαυεὶδ ἀνέβη εἰς τοὺς οὐρανούς, λέγει δὲ αὐτός, εἶπεν κύριος τῷ κυρίῳ μου, κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου."
356,lagt_tlg2057.tlg002_2903,lagt,lagt_tlg2057.tlg002,"Socrates, Scholasticus",Historia Ecclesiastica,443.0,443.0,['Historici/-ae'],[],christian,,,,,,,,,,443.0,120491,"Ὡς δέ ὁ Κωνστάντιος παρεῖλκε πρός τά γραφόμενα, αἵρεσιν αὖθις προὐτίθει ὁ τῶν ἑσπερίων μερῶν βασιλεύς, ἤ δέχεσθαι τούς περί Παῦλον καί Ἀθανάσιον ἐν τῇ οἰκείᾳ τάξει, καί ἀποδιδόναι αὐτοῖς τάς ἐκκλησίας, ἤ μή ποιοῦντα τοῦτο ἐχθρόν τε εἶναι καί προσδέχεσθαι πόλεμον."
357,lagt_tlg4090.tlg001_10187,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,", οὕος νενικηκώς κατά κράτος ὁ Ἰσραήλ κεκληρονόμηκε τῆς ἐπαγγελίας τήν γῆν, Θεοῦ πᾶν αὐτοῖς καταψιλοῦντος τό ἄναντες, καί τό δύνασθαι κατευμεγεθεῖν τῶν ἐχθρῶν ἀπονέμοντος."
358,lagt_tlg2042.tlg058_5010,lagt,lagt_tlg2042.tlg058,Origen,Selecta in Psalmos [Dub.],208.0,220.0,['Theologici'],[],christian,,,,,,,,,,210.0,129819,", δστις ἔσχατος ἐχθρός καταργηθησόμενος ὑπό Παύλου κεκήρυκται."
359,lagt_tlg0645.tlg001_513,lagt,lagt_tlg0645.tlg001,Justin Martyr,Apologia,150.0,160.0,['Apologetici'],[],christian,,,,,,,,,,158.0,16496,"καί πανταχοῦ παρά πᾶσίν εἰσιν Ἰουδαίοις, οἵ καί ἀναγινώσκοντες οὐ συνιᾶσι τά εἰρημένα, ἀλλ᾿ ἐχθρούς ἡμᾶς καί πολεμίους ἡγοῦνται,"
360,lagt_tlg2042.tlg008_360,lagt,lagt_tlg2042.tlg008,Origenes,De oratione,220.0,254.0,['Theologici'],[],christian,,,,,,,,,,250.0,34568,"ὡσπερεὶ γὰρ βέλος ἀπὸ τῆς τοῦ εὐχομένου ψυχῆς τῇ γνώσει καὶ τῷ λόγῳ ἢ τῇ πίστει πρόεισιν ἀπὸ τοῦ ἁγίου, τιτρῶσκον ἐπὶ καθαιρέσει καὶ καταλύσει τὰ ἐχθρὰ τῷ θεῷ πνεύματα, τοῖς τῆς ἁμαρτίας δεσμοῖς περιβαλεῖν ἡμᾶς θέλοντα. E"
361,lagt_tlg4102.tlgX02_4463,lagt,lagt_tlg4102.tlgX02,Catenae (Novum Testamentum),Commentarius In Apocalypsin,501.0,600.0,[],[],christian,,,,,,,,,,565.0,107263,κατά τό εἰρημένον “ ἔν σοι τούς ἐχθρούς κερατιοῦ- “ μέν.
362,lagt_tlg4090.tlg001_5663,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,"μαχομένην δέ ὥσπερ, καί εἰς ἅπαν αὐτοῖς ἀντιτεταγμένην ἐπιτηδεύων ζωήν, ὡς καί ἐχθρόν ἡγεῖσθαι τόν τοῦ Θεοῦ νόμον, ὅσον ἧκεν εἰπεῖν, ὡς μηδέ εἰδέναι θέλειν αὐτόν"
363,lagt_tlg2042.tlg011_75,lagt,lagt_tlg2042.tlg011,Origenes,Fragmenta In Lamentationes (In Catenis de Prophetis),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,229.0,12373,"ἕτεροι δὲ τάχα παρὰ τοὺς θλίβοντας οἱ ἐχθροὶ ὄντες ἤτοι τῇ ἐπινοίᾳ ἢ καὶ τῇ ὑποστάσει, ἐν εὐθηνίᾳ ἐτύγχανον, ὑποχειρίων τοῖς θλίβουσι γενομένων τῶν διὰ τὰ ἁμαρτήματα ἐγκαταλελειμμένων, τοῦ κυρίου ταπεινώσαντος διὰ τὸ πλῆθος τῶν ἀσεβημάτων τοὺς παρανενομηκότας καὶ ἐπὶ τοσοῦτόν γε τοῦτο ποιήσαντος, ὡς μη -δὲ τοῖς νηπίοις αὐτῶν ἔλεον καταλειφθῆναι, ἀλλὰ πορευθῆναι αὐτὰ ἐν αἰχμαλωσίᾳ ἐλαυνόμενα ὑπὸ παντὸς τοῦ θλίβοντος."
364,lagt_tlg2768.tlg001_1590,lagt,lagt_tlg2768.tlg001,Gelasius,Historia Ecclesiastica,381.0,394.0,[],[],christian,,,,,,,,,,383.0,66563,"· καί ὑπέρ τούτων τῶν μιαρῶν δογμάτων Ἀρείου πολύς ἠν αὐτῶ ὁ ἀγών καί αἱ τῶν λόγων νιφάδες, λυττῶντος αὐτοῦ κατά τοῦ υἱοῦ τοῦ θεοῦ καί κατατρέχοντος τοῦ τῶν ἁγίων ἱερέων ἐκείνων χοροῦ, λαλοῦντος ἐν αὐτῷ καί δι᾿ αὐτοῦ τοῦ τῆς τῶν ἀνθρώπων σωτηρίας ἐχθροῦ· οἱ δέ τῆς ἀλη- . , — . . . — . . — . , . . ."
365,lagt_tlg2042.tlg058_16937,lagt,lagt_tlg2042.tlg058,Origen,Selecta in Psalmos [Dub.],208.0,220.0,['Theologici'],[],christian,,,,,,,,,,210.0,129819,"Τό πλῆθος ἐχθρούς ὁρατούς καί ἀοράς αἰνίττεται,"
366,lagt_tlg4090.tlg001_20252,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,"οἱ ὀφρῦν ἀνασπῶντες τήν ὑπερτενῆ κατά πάντων, ὡς ἔπος εἰπεῖν, τῶν ἐθνῶν, οἰκτροί κείσονται καί κατερριμμένοι καί ὑπό πόδας ἐχθρῶν, καί τοσαύτην ὑπομενοῦσι καταδυναστείαν, ὡς ἀγαπητόν ἡγεῖσθαι τό σώζεσθαι, καί ζῆν ἐν δουλείᾳ, καί δασμούς εἰσφέρειν τοῖς νενικηκόσι."
367,lagt_tlg2042.tlg058_10726,lagt,lagt_tlg2042.tlg058,Origen,Selecta in Psalmos [Dub.],208.0,220.0,['Theologici'],[],christian,,,,,,,,,,210.0,129819,ὅς ἀποστρέψει τά κακά τοῖς ἐχθροῖς μου.
368,lagt_tlg2042.tlg079_2857,lagt,lagt_tlg2042.tlg079,Origen,"Commentarii in evangelium Joannis (lib. 19, 20, 28, 32)",208.0,220.0,['Theologici'],[],christian,,,,,,,,,,219.0,71380,"ἐν τῷ ἐγγίζειν ἐπ’ ἐμὲ κακοῦντας τοῦ φαγεῖν τὰς σάρκας μου, οἱ θλίβοντές με καὶ οἱ ἐχθροί μου αὐτοὶ ἠσθένησαν καὶ ἔπεσαν."
369,lagt_tlg2018.tlg005_5375,lagt,lagt_tlg2018.tlg005,Eusebius,Demonstratio Evangelica,312.0,322.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,313.0,182616,", ἀντάλλαγμά τε αὐτοῦ λαός αὐτοῦ ὑπό τῶν ἐχθρῶν ὀνειδιξόμενος."
370,lagt_tlg2041.tlg001_1442,lagt,lagt_tlg2041.tlg001,Marcellus of Ankara,Fragmenta,340.0,341.0,['Theologici'],[],christian,,,,,,,,,,340.0,15793,"δεῖ γάρ αὐτόν βασιλεύειν« φησίν »ἄχρι οὗ ἀν’ θῇ τούς ἐχθρούς ὑπό τούς πόδας αὐτοῦ«. τῆς τοίνυν τοῦ δεσπότου ἡμῶν Χριστοῦ βασιλείας τοῦτο τέλος εἶναί φησιν ὁ ἱερός ἀπόστολος, τό πάντα ὑποταγῆναι τοῖς ποσίν αὐτοῦ."
371,lagt_tlg4090.tlg001_37059,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,"αὐτοῖς πρεπωδεστάτην ἐλευθερίαν ἀνενήχοντό πως, ἀνιέμενοί τε καί χαίροντες. ἐγώ τοίνυν φησί ἐπί τόν Κύριον ἐπιβλέψομαι, ὀψέ μέν λίαν καί μετά πεῖραν ὧν ἔδει παραιτεῖσθαι τήν ἔφοδον. πλήν εἰς Θεόν ἕξειν τήν ἐλπίδα φησίν, ὑπομένειν . τε τήν παρ᾿ αὐτοῦ σωτηρίαν, διακεῖσθαί τε καί ἀραρότως, ὅτι φιλάνθρωπος ὤν, κατήκοος ἔσται τών ὀδυρμῶν αὐτῆς καί παραδέξεται τάς λιτάς. σωτηρίας δέ, οἶμαι, νοοῖτ᾿ ἄν ἀρχή τό ἀποστῆσαι μέν τέως τόν νοῦν τῆς ἀρχαίας ἀπάτης, ἀνθρλέσθαι δέ λοιπόν τό φρονεῖν ὀρθῶς, καί τῆς σωτηρίας χορηγόν αὐτόν καί πρύτανιν οἴεσθαι ὑπάρχειν τόν τῶν ὅλων Δεσπότην, καί μή τό οὕτως ἐξαίρετον ἀγαθόν, ἤ ταῖς ἐξ ἀνθρώπων ἀπονέμειν ἐπικουρίαις, ἤγουν ἀνούστατά τε καί ἀμαθέστατα δῶρον ἔσεσθαι προσδοκᾶν τῆς ἀδρανεστάτης τῶν εἰδώλων πληθύος. Πάλαι μέν γάρ κατέβαινον πρός Αἰγυπτίους, ἀπῴχοντό τε καί εἰς Ἀσσυρίους, τάς παρ᾿ ἀμφοῖν συμπνοίας τε καί ἐπικουρίας οὐκκ εὐαριθμήτων χρημάτων ὠνούμενοι. προσῄεσαν δέ καί εἰδώλοις ἀψύχοις, πληροῦντες θυσίας, καί προσεπιτούτῳ τάς ὑπέρ γε σφῶν αὐτῶν προσάγοντες λιτάς. νυνί δέ φασιν ὡς ἐπιβλέψονται μέν ἐπί τόν Κύριον, ὑπομενοῦσι δέ αὐτόν, τουτέστιν, ἐκδέξονται τήν παρ᾿ αὐτοῦ σωτηρίαν καί χάριν, καί μήν ὅτι καί εἰσακουσθήσονται παρ᾿ αὐτοῦ, αὐτῷ δηλονότι καί οὐχ ἑτέροις ἔτι προσάγοντες τάς ἱκετηρίας. τοῦτο δέ ἧν ἀνανηφούσης, ὡς ἔφην, τῆς Σιών, καί . ἀνενήχοντο] . . ἀνενήνο χοντο Α. [νο . ] ἀνήρχοντο Β. . ἐπί τόν Κύριον] ἐπί τῷ θεῷ Α. . τε . . δέ . . αὐτῆς . . ἀνθέλκεσθαι ( ) . . χορηγόν Α.Β. ἀρχηγόν . καί πρύτανιν αὐτόν . . . οἴεσθαι ὑπάρχειν . . . τό . . . ἀνούστατά τε καί ἀμαθέστατα Α.Β. τό ἀνούστατον καί ἀμαθέστατον . . δῶρον] τε Α. ἀδρανεστάτης . . κατέβαινον] μέν . . . δέ τε . . . ἀμφοῖν Α. αὐτῶν Β. αὐτοῖς . ἐπικουρίας καί συμπν. ( τε) Β. . προσῄεσαν Α.Β. προσῆσαν . . θυσίαις Α. . προσεπιτούτῳ Β. προσέτι τούτῳ Α. πρός γε τούτῳ . . ἐπιβλέψονται μέν ἐπί τόν Κύριον Α.Β. ἐπί τόν Κ. ἐπιβλέψονται . καί . . . μήν] καί . . . . ἔτι . τάς . . τοῦτο δέ . . . ὁρώσης ἤδη πρός τό δέον μέν ἀποσείεσθαι τήν ἀρχαίαν ἐκείνην πλάνησιν, μεταβουλεύεσθαι δέ τά ἀμείνω καί δρᾶν ἑλέσθαι τά χρήσιμα. Μή ἐπίχαιρέ μοι ἡ ἐχθρά μου ὅτι πέπτωκα, καί ἀναστήσομαι· διότι ἐάν καθίσω ἐν τῷ σκότει, ὁ Κύριος φωτιεῖ μοι. ὀργήν Κυρίου ὑποίσω ὅτι ἥμαρτον αὐτῷ, ἕως τοῦ δικαιῶσαι αὐτόν τήν δίκην μου· καί ποιήσει τό κρῖμά μου καί ἐξάξει με εἰς τό φῶς, καί ὄψομαι τήν δικαιοσύνην αὐτοῦ. Χαριέστατά μοι δοκεῖ διαπεπλάσθαι νυνί τῆς Σιών ὁ λόγος πρός τήν ἀπηνῆ καί ὑβρίστριαν καί ἀλαζόνα πόλιν, δῆλον δέ ὅτι τήν Βαβυλωνίων, τήν οἱονείπως ἐπιτωθάζουσαν ὡς πεπορθημένῃ τῇ Ἰουδαίων χώρᾳ. μή γάρ ἐπαγάλλου, φησίν, ὡς κειμένῃ. νενίκηκας γάρ, οὐκ αὐτή μᾶλλον ὑπερισχύσασα, καταβαλοῦσα δέ ἀῤῥωστοῦσαν ἐμέ τό προσκροῦσαι Θεῷ, καί διά τοῦτο κειμένην. ἀλλ᾿ ἥξει καιρός, ὅτε . . . καί ἀναστήσομαι, κἄν εἰ γέγονα, φησίν, ἐν σκότει “τῳ ξύλῳ “λέγουσα Θεός μου εἶ σύ, καί τῷ λίθῳ Σύ ἐγέννησάς με” καί τόν ἐπί ταῖς δαμάλεσιν ἀνιεῖσα λόγον·"
